train track,火车轨道,0.65
train window,火车窗口,0.65
trainer,教练,0.65
training,训练,0.8
training bench,训练长椅,0.65
training ground,训练场,0.65
trolley,电车/手推车,0.65
trampoline,蹦床,0.83
transformer,变形金刚,0.65
transparency,透明度,0.65
travel,旅行,0.8
tray,托盘/碟子,0.65
treadmill,跑步机,0.9
treat,美食,0.65
tree,树,0.8
tree branch,树枝,0.8
tree farm,林场,0.65
tree frog,树蛙,0.65
tree house,树屋,0.65
tree root,树根,0.65
tree trunk,树干,0.65
trial,试验,0.65
triangle,三角形,0.8
triathlon,铁人三项,0.65
tribe,部落,0.65
tributary,支流,0.65
trick,戏法/特技,0.65
tricycle,三轮车,0.65
trim,修剪,0.65
trio,三人组,0.65
tripod,三脚架,0.65
trombone,长号,0.65
troop,部队,0.65
trophy,奖杯,0.78
trophy cup,奖杯,0.65
tropic,热带,0.8
trout,鳟鱼,0.65
truck,卡车,0.9
truck driver,卡车司机,0.65
tub,浴缸,0.8
tube,管子,0.65
tugboat,拖船,0.65
tulip,郁金香,0.65
tuna,金枪鱼,0.65
tundra,苔原,0.65
tunnel,隧道,0.9
turbine,涡轮,0.65
turkey,火鸡,0.88
turn,转动,0.8
turnip,芜菁,0.65
turquoise,绿松石,0.65
turret,炮塔,0.65
turtle,乌龟,0.81
tusk,獠牙,0.65
tv actor,电视演员,0.65
tv cabinet,电视柜,0.65
tv drama,电视剧,0.65
tv genre,电视节目类型,0.65
tv personality,电视名人,0.65
tv show,电视节目,0.65
tv sitcom,情景喜剧,0.65
tv tower,电视塔,0.65
twig,枝条,0.65
twilight,黄昏,0.65
twin,双胞胎,0.65
twine,麻线,0.65
twist,扭,0.65
type,类型,0.8
type on,键入,0.65
typewriter,打字机,0.65
ukulele,尤克里里,0.65
ultraman,奥特曼,0.65
umbrella,伞,0.77
underclothes,内衣,0.65
underwater,水下,0.65
unicorn,独角兽,0.65
uniform,制服,0.8
universe,宇宙,0.8
university,大学,0.8
up,向上,0.8
urban,城市,0.65
urinal,尿壶,0.65
urn,瓮,0.65
use,使用,1
utensil,用具,0.65
utility room,杂物间,0.65
vacuum,吸尘器/真空,0.65
valley,谷,0.8
valve,阀门,0.65
vampire,吸血鬼,0.65
van,货车,0.8
vanilla,香草,0.65
vanity,虚荣,0.65
variety,种类,0.8
vase,花瓶/瓶,0.85
vault,金库,0.65
vector cartoon illustration,矢量卡通插图,0.65
vector icon,矢量图标,0.8
vegetable,蔬菜,0.8
vegetable garden,菜园,0.65
vegetable market,蔬菜市场,0.65
vegetation,植被,0.65
vehicle,车辆,0.8
veil,面纱,0.65
vein,静脉,0.65
velvet,天鹅绒,0.65
vending machine,自动售货机,0.88
vendor,小贩,0.65
vent,通风孔,0.65
vespa,胡蜂属,0.65
vessel,船,0.65
vest,背心,0.8
vet,兽医,0.65
veteran,经验丰富的,0.65
veterinarians office,兽医办公室,0.65
viaduct,高架桥,0.65
video,视频,0.8
video camera,摄像机,0.65
video game,电子游戏,0.8
videotape,录像带,0.65
view mirror,视镜,0.65
vigil,守夜,0.65
villa,别墅,0.8
village,村庄,0.8
vine,藤蔓,0.8
vinegar,醋,0.65
vineyard,葡萄园,0.65
violence,暴力,0.65
violet,紫罗兰色,0.65
violin,小提琴,0.68
violinist,小提琴家,0.65
violist,中提琴演奏者,0.65
vision,愿景,0.65
visor,遮阳板,0.65
vodka,伏特加,0.65
volcano,火山,0.65
volleyball,排球,0.89
volleyball court,排球场,0.65
volleyball player,排球运动员,0.65
volunteer,志愿者,0.65
voyage,航行,0.65
vulture,秃鹰,0.65
waffle,华夫饼干,0.65
waffle iron,华夫饼机,0.65
wagon,货车,0.65
wagon wheel,马车车轮,0.65
waist,腰,0.65
waiter,服务员,0.65
waiting hall,候机室,0.65
waiting room,等候室,0.65
walk,走,0.8
walking,步行,0.65
walking cane,手杖,0.65
wall clock,挂钟,0.65
wallpaper,壁纸,0.8
walnut,核桃,0.9
walrus,海象,0.65
war,战争,0.8
warehouse,仓库,0.65
warm,温暖的,0.8
warning sign,警告标志,0.65
warrior,战士,0.65
warship,军舰,0.65
warthog,疣猪,0.65
wash,洗,0.65
washer,洗衣机/垫圈,0.65
washing,洗,0.65
washing machine,洗衣机,0.81
wasp,黄蜂,0.65
waste,浪费,0.65
waste container,废物容器,0.65
watch,手表,0.8
water,水,0.85
water bird,水鸟,0.65
water buffalo,水牛,0.77
water cooler,水冷却器,0.65
water drop,水滴,0.8
water feature,水景,0.65
water heater,热水器,0.65
water level,水位,0.65
water lily,荷花,0.65
water park,水上乐园,0.65
water pipe,水管,0.65
water purifier,净水器,0.65
water ski,滑水板,0.65
water sport,水上运动,0.65
water surface,水面,0.65
water tower,水塔,0.65
watercolor,水彩,0.8
watercolor illustration,水彩插图,0.8
watercolor painting,水彩画,0.8
waterfall,瀑布,0.9
watering can,喷壶,0.65
watermark overlay stamp,水印叠加图章,0.65
watermelon,西瓜,0.89
waterproof jacket,防水外套,0.65
waterway,水路,0.65
wave,波浪,0.8
wax,蜡,0.65
weapon,武器,0.65
wear,穿着,0.8
weather,天气,0.8
vane,叶片,0.65
web,网,0.65
webcam,摄像头,0.65
wedding,婚礼,0.88
wedding ring,结婚戒指,0.8
wedding bouquet,婚礼花束,0.65
wedding cake,结婚蛋糕,0.8
wedding couple,新婚夫妇,0.65
wedding invitation,婚礼请柬,0.65
wedding party,婚礼派对,0.65
wedding photo,婚纱照,0.65
wedding photographer,婚礼摄影师,0.65
wedding photography,婚纱摄影,0.65
wedding reception,婚宴,0.8
wedge,楔,0.65
weed,杂草,0.65
weight,重量,0.8
weight scale,体重秤,0.65
welder,焊接工,0.65
well,井,0.65
western food,西餐,0.65
western restaurant,西餐厅,0.65
wet,湿,0.8
wet bar,吧台,0.65
wet suit,潜水衣,0.65
wetland,湿地,0.65
wetsuit,潜水服,0.65
whale,鲸鱼,0.65
whale shark,鲸鲨,0.65
wheat,小麦,0.82
wheat field,麦田,0.65
wheel,车轮,0.8
wheelchair,轮椅,0.74
wheelie,后轮支撑车技,0.65
whipped cream,生奶油,0.65
whisk,搅拌器,0.65
whisker,胡须,0.65
whiskey,威士忌,0.65
whistle,哨子,0.65
white,白色,0.85
white house,白宫,0.65
white wine,白葡萄酒,0.65
whiteboard,白板,0.85
wicket,便门,0.65
wide,宽的,0.65
wield,挥动,0.65
wig,假发,0.65
Wii,Wii,0.7
Wii controller,Wii手柄,0.7
wild,荒野,0.8
wildebeest,角马,0.65
wildfire,野火,0.65
wildflower,野花,0.65
wildlife,野生动物,0.65
willow,柳树,0.87
wind,风,0.8
wind chime,风铃,0.65
wind farm,风电场,0.65
wind turbine,风力涡轮机,0.65
windmill,风车,0.89
window,窗户,0.85
window box,窗台花盆箱,0.65
window display,橱窗展示,0.65
window frame,窗框,0.65
window screen,纱窗,0.8
window seat,靠窗的座位,0.65
window sill,窗台,0.65
wiper,雨刮器,0.65
windshield,挡风玻璃,0.65
windy,有风的,0.65
wine bottle,酒瓶,0.65
wine cooler,冷酒器,0.65
wine cabinet,酒柜,0.65
wine cellar,酒窖,0.65
wine glass,酒杯,0.65
wine rack,酒架,0.65
wine tasting,品酒,0.65
winery,酒庄,0.65
wing,翅膀,0.8
winter,冬天,0.7
winter melon,冬瓜,0.65
winter morning,冬天的早晨,0.65
winter scene,冬季场景,0.65
winter sport,冬季运动,0.65
winter storm,冬季风暴,0.65
wire,电线,0.8
wisteria,紫藤,0.65
witch,巫婆,0.65
witch hat,女巫帽子,0.65
wok,炒锅,0.65
wolf,狼,0.9
woman,女人,0.8
wood,木头,0.8
wood duck,林鸳鸯,0.65
wood floor,木地板,0.66
wood wall,木墙,0.57
wood-burning stove,烧木炉,0.65
wooden spoon,木匙,0.65
woodland,林地,0.65
woodpecker,啄木鸟,0.49
woodworking plane,木工刨,0.65
wool,羊毛,0.65
job,工作,0.8
work card,练习卡,0.65
workbench,工作台,0.65
worker,工人,0.8
workplace,工作场所,0.65
workshop,车间,0.65
world,世界,0.8
worm,蠕虫,0.65
worship,敬拜,0.65
wound,伤口,0.65
wrap,包,0.8
wrap dress,裹身裙,0.65
wrapping paper,包装纸,0.65
wrestle,搏斗,0.65
wrestler,摔跤手,0.65
wrinkle,皱纹,0.65
wristband,腕带,0.65
write,写,0.8
writer,作家,0.65
writing,手写/字迹,0.65
writing brush,毛笔,0.65
writing desk,写字桌,0.65
yacht,游艇,0.8
yak,牦牛,0.65
yard,院子,0.8
yellow,黄色,0.8
yoga,瑜伽,0.86
yoga mat,瑜伽垫,0.65
yoghurt,酸奶,0.65
yoke,轭,0.65
yolk,蛋黄,0.65
youth,青年,0.65
youth hostel,青年旅馆,0.65
yurt,蒙古包,0.65
zebra,斑马,0.89
zebra crossing,斑马线,0.65
zen garden,禅意花园,0.65
zip,拉链,0.65
zipper,拉链,0.65
zombie,僵尸,0.65
zongzi,粽子,0.65
zoo,动物园,0.76
